,listing_id,date,latitude,longitude,neighbourhood_group
93,322467,2013-01-31,41.1556238108214,-8.615041471600973,PORTO
94,901558,2013-02-18,41.14033143845834,-8.615749429128138,PORTO
95,914510,2013-02-26,41.143270919742655,-8.594999068897026,PORTO
96,887198,2013-02-27,41.14545531638053,-8.596954219842644,PORTO
97,690799,2013-03-04,41.146148250803364,-8.613331218058113,PORTO
98,780430,2013-03-13,41.14195461414871,-8.618436159998339,PORTO
99,746214,2013-03-22,41.149570698591255,-8.604739150146003,PORTO
100,852698,2013-03-28,41.14682808063385,-8.603484333669675,PORTO
101,863923,2013-04-10,41.17111168118152,-8.663512256765728,PORTO
102,940770,2013-04-10,41.146286253189494,-8.613866205591071,PORTO
103,914675,2013-04-22,41.14315463571935,-8.597104437036974,PORTO
104,1083736,2013-04-28,41.14396008698301,-8.617344567586281,PORTO
105,510406,2013-04-29,41.151127342099436,-8.608982311907791,PORTO
106,927972,2013-04-30,41.142972452134316,-8.614622285975775,PORTO
107,1072112,2013-05-05,41.14203800380553,-8.617969647502896,PORTO
108,122621,2013-05-07,41.16053737518737,-8.642035422546678,PORTO
109,880436,2013-05-11,41.14908882898137,-8.604949059660331,PORTO
110,1140721,2013-05-13,41.1454338474089,-8.61260053902503,PORTO
111,41339,2013-05-15,41.14894101636964,-8.661127007574487,PORTO
112,904089,2013-05-17,41.14286668775707,-8.61612733932162,PORTO
113,1000044,2013-05-19,41.139943040058014,-8.613629867642562,PORTO
114,1144090,2013-05-19,41.14736068310751,-8.615039900597216,PORTO
115,590448,2013-05-22,41.15089080330077,-8.596679234908352,PORTO
116,904277,2013-05-28,41.14214879214425,-8.617627710381159,PORTO
117,663607,2013-06-02,41.15877365931772,-8.632108719139769,PORTO
118,853908,2013-06-03,41.150153945747576,-8.608177330506285,PORTO
119,1130533,2013-06-03,41.150484833903406,-8.622093136157309,PORTO
120,1192674,2013-06-03,41.164314086440505,-8.629646750874523,PORTO
121,1179009,2013-06-04,41.153277901756624,-8.625237281889056,PORTO
122,870040,2013-06-09,41.15117134714541,-8.614605869970331,PORTO
123,1165025,2013-06-11,41.14519045711146,-8.619159851244506,PORTO
124,950981,2013-06-16,41.14061626500823,-8.614298883437044,PORTO
125,1168784,2013-06-17,41.143917199971746,-8.614790219454438,PORTO
126,1257019,2013-06-24,41.14559763608154,-8.60622627530304,PORTO
127,1179607,2013-06-25,41.15326343598733,-8.625216631781633,PORTO
128,1233784,2013-06-28,41.14445013275487,-8.610343516210936,PORTO
129,1096376,2013-06-29,41.14447464896201,-8.611882753713559,PORTO
130,400134,2013-07-01,41.15214902278024,-8.603751054030957,PORTO
131,717885,2013-07-01,41.15056789958463,-8.605490708529599,PORTO
132,1288357,2013-07-01,41.144142671488616,-8.615630675429317,PORTO
133,1207275,2013-07-02,41.142554709063155,-8.612516417625699,PORTO
134,1289907,2013-07-02,41.14195814361841,-8.613999702095688,PORTO
135,1145954,2013-07-04,41.141767321070624,-8.614948621955667,PORTO
136,1293257,2013-07-11,41.142143207819736,-8.614410686543598,PORTO
137,1185985,2013-07-13,41.148078276813386,-8.63118372589524,PORTO
138,1306861,2013-07-18,41.14362149245896,-8.613191126309959,PORTO
139,1264015,2013-07-19,41.14446616481384,-8.59763689616229,PORTO
140,1306890,2013-07-19,41.14325325550725,-8.614570497089773,PORTO
141,1302618,2013-07-20,41.14241341731904,-8.613423744363732,PORTO
142,1384405,2013-07-24,41.14264125728688,-8.614437607430647,PORTO
143,1390871,2013-07-25,41.14077791524997,-8.614837559732404,PORTO
144,1381046,2013-07-27,41.14328895333374,-8.61618719722039,PORTO
145,1298881,2013-07-28,41.14158810180884,-8.615492538824054,PORTO
146,1381092,2013-08-03,41.14137669909957,-8.616281409603465,PORTO
147,1317232,2013-08-06,41.141562011079365,-8.61711814961,PORTO
148,1284759,2013-08-08,41.14739024130817,-8.618247968983871,PORTO
149,969918,2013-08-09,41.142076531089614,-8.604738365607847,PORTO
150,1137858,2013-08-09,41.15091621897832,-8.59154142634172,PORTO
151,1380766,2013-08-09,41.141849974157296,-8.614443051291255,PORTO
152,1476656,2013-08-09,41.14424954546133,-8.618337327419043,PORTO
153,1307418,2013-08-10,41.1395207775956,-8.616110388755105,PORTO
154,1338651,2013-08-13,41.151915997393395,-8.607002495541165,PORTO
155,1432272,2013-08-13,41.149959778558326,-8.607245993401937,PORTO
156,1380958,2013-08-16,41.141616782341984,-8.614775782950934,PORTO
157,1363589,2013-08-19,41.14122012974557,-8.616066293060832,PORTO
158,879013,2013-08-21,41.17216179958836,-8.638993461826006,PORTO
159,1556317,2013-08-28,41.14751688904493,-8.605108151646597,PORTO
160,1543965,2013-09-01,41.14438070437145,-8.606954260184231,PORTO
161,1492432,2013-09-08,41.147007389561736,-8.61395061543825,PORTO
162,1430405,2013-09-13,41.147280277970026,-8.61782667239974,PORTO
163,1366674,2013-09-14,41.152251740849465,-8.608649271418571,PORTO
164,1622771,2013-09-15,41.14037676204846,-8.614590106836976,PORTO
165,1643533,2013-09-17,41.150207217735094,-8.608562003228974,PORTO
166,1614759,2013-09-22,41.146852932756865,-8.598211730338576,PORTO
167,1431918,2013-09-23,41.15461507098193,-8.608623557788285,PORTO
168,1614795,2013-09-23,41.14479548337881,-8.598320991929294,PORTO
169,1680589,2013-09-23,41.15388750250506,-8.667564920890095,PORTO
170,313541,2013-09-24,41.15285243628919,-8.620562149661378,PORTO
171,1585774,2013-09-25,41.14292905679748,-8.615793918970738,PORTO
172,1614822,2013-09-26,41.144914168917936,-8.597774780090129,PORTO
173,1391455,2013-09-28,41.153208797612606,-8.611811570456682,PORTO
174,1380068,2013-10-02,41.14146588436311,-8.615645694041715,PORTO
175,1657483,2013-10-03,41.146833818556274,-8.595370183723231,PORTO
176,1728818,2013-10-07,41.144794298951346,-8.615015376688918,PORTO
177,1726170,2013-10-11,41.14209212284272,-8.61138970201177,PORTO
178,1726242,2013-10-16,41.144594698991845,-8.613440188387706,PORTO
179,1728778,2013-10-17,41.14608795091824,-8.614788353230239,PORTO
180,1600427,2013-10-22,41.14574720740921,-8.597975850460204,PORTO
181,1725571,2013-10-24,41.145082460190814,-8.612608162687412,PORTO
182,1728836,2013-10-25,41.14477228679119,-8.613195731962284,PORTO
183,1505852,2013-10-27,41.162864905475466,-8.630068745453244,PORTO
184,1830830,2013-11-05,41.14484071780411,-8.611876391130563,PORTO
185,1806117,2013-11-12,41.141911100952846,-8.614111149557099,PORTO
186,1754753,2013-11-16,41.14288179080195,-8.616469689568358,PORTO
187,1728725,2013-11-25,41.14399489534822,-8.612657057039717,PORTO
188,1753203,2013-12-01,41.146488280301,-8.611711246150014,PORTO
189,1858681,2013-12-09,41.14800246177129,-8.62102896148552,PORTO
190,1911146,2013-12-09,41.140502672337796,-8.614841657914633,PORTO
191,1949096,2013-12-09,41.14994188334843,-8.60533410758241,PORTO
192,278886,2013-12-24,41.14652920868305,-8.602295214055678,PORTO
193,1592655,2013-12-29,41.14715058293708,-8.597486981657793,PORTO
194,1712267,2013-12-30,41.15413599529707,-8.611034062932006,PORTO
195,1745872,2013-12-30,41.14978642619489,-8.607432059137048,PORTO
196,1963785,2014-01-01,41.14602595179474,-8.620795029859389,PORTO
197,2050697,2014-01-01,41.14388377743352,-8.602424105082504,PORTO
198,748133,2014-01-02,41.146877624593465,-8.613332065799543,PORTO
199,1642645,2014-01-20,41.155495093315814,-8.603536015792034,PORTO
200,1909350,2014-02-03,41.1426361850486,-8.614151137688138,PORTO
201,2302948,2014-02-21,41.149920230958,-8.606692833865912,PORTO
202,2364929,2014-02-24,41.15028511527493,-8.615844969193097,PORTO
203,2411980,2014-02-24,41.163764518230174,-8.59742674708411,PORTO
204,735736,2014-02-25,41.1568117190731,-8.623416355654909,PORTO
205,2230553,2014-02-25,41.15598054902684,-8.600201140610343,PORTO
206,769605,2014-03-01,41.142833865607955,-8.607867810231085,PORTO
207,1563675,2014-03-05,41.14949135440289,-8.607056459253803,PORTO
208,2297238,2014-03-07,41.14680829417521,-8.616054995372059,PORTO
209,1332238,2014-03-11,41.15641668856039,-8.620428029352093,PORTO
210,2444887,2014-03-17,41.15021813293613,-8.604399477835676,PORTO
211,586435,2014-03-20,41.142044655402586,-8.612109575999497,PORTO
212,2296329,2014-03-24,41.14681710018508,-8.617566010473498,PORTO
213,2477486,2014-03-24,41.14574052850832,-8.618011804002183,PORTO
214,2483361,2014-03-25,41.15306906940371,-8.603698944736514,PORTO
215,1367144,2014-03-29,41.15548186305409,-8.610003561104563,PORTO
216,2440339,2014-04-01,41.146068132418975,-8.603702060750669,PORTO
217,2560393,2014-04-06,41.142931335865285,-8.619549585069157,PORTO
218,2440250,2014-04-07,41.16369920194134,-8.635226969547581,PORTO
219,982730,2014-04-08,41.14782260858984,-8.605191055561441,PORTO
220,681307,2014-04-09,41.143184631211604,-8.616116388180902,PORTO
221,2330171,2014-04-13,41.14595333782345,-8.61187325167123,PORTO
222,2488617,2014-04-14,41.1550679511866,-8.604059232432576,PORTO
223,2492899,2014-04-14,41.14367758946195,-8.617554564938137,PORTO
224,2707363,2014-04-14,41.14414810839554,-8.613079003476033,PORTO
225,2373963,2014-04-15,41.14981565870505,-8.61448153971362,PORTO
226,2758817,2014-04-15,41.14833966898821,-8.605241303411361,PORTO
227,2647025,2014-04-16,41.151064656848504,-8.60895043738889,PORTO
228,1036027,2014-04-17,41.16245594055468,-8.600688603738755,PORTO
229,1923674,2014-04-17,41.140994256563246,-8.608764885748878,PORTO
230,2590908,2014-04-17,41.14214688743159,-8.615852017300561,PORTO
231,2593696,2014-04-17,41.14547002525955,-8.61243661833345,PORTO
232,2724092,2014-04-17,41.151399275636074,-8.609738077012409,PORTO
233,1564149,2014-04-19,41.147397852984966,-8.606417560595974,PORTO
234,2428363,2014-04-19,41.14450741639149,-8.618939250235739,PORTO
235,2705362,2014-04-19,41.14980240760419,-8.605164986577963,PORTO
236,2483771,2014-04-20,41.152671059352656,-8.6048914596508,PORTO
237,2641067,2014-04-20,41.150541269964215,-8.619249386065741,PORTO
238,2706866,2014-04-20,41.14618932351954,-8.612088852118761,PORTO
239,2783196,2014-04-20,41.15746452307873,-8.600197276769736,PORTO
240,1263840,2014-04-21,41.1609860275734,-8.623948417758116,PORTO
241,2599587,2014-04-21,41.14681578680402,-8.61408262550144,PORTO
242,2747558,2014-04-21,41.156648635082924,-8.606714357346616,PORTO
243,904297,2014-04-22,41.143551033220675,-8.616210656561892,PORTO
244,1563980,2014-04-25,41.148135669913344,-8.607217761853468,PORTO
245,2828877,2014-04-27,41.15729498186652,-8.606450102172607,PORTO
246,1334834,2014-04-28,41.14289983591942,-8.619621134541953,PORTO
247,2724178,2014-04-28,41.14812453833171,-8.606315058868653,PORTO
248,1804434,2014-04-29,41.1543779626326,-8.626959297084358,PORTO
249,2750778,2014-04-29,41.15615599246174,-8.605975507864267,PORTO
250,904293,2014-04-30,41.143091466522996,-8.617060860347774,PORTO
251,2187610,2014-05-03,41.141181160410405,-8.616318063482396,PORTO
252,2544493,2014-05-03,41.160511493711894,-8.605931576223364,PORTO
253,1699704,2014-05-04,41.145081970410985,-8.5990898201407,PORTO
254,2458664,2014-05-04,41.15484051609303,-8.612206962601006,PORTO
255,2921506,2014-05-04,41.154939267621,-8.602072801360395,PORTO
256,1830489,2014-05-05,41.15488857048878,-8.60596639302832,PORTO
257,2652502,2014-05-05,41.15675248726336,-8.605848632777054,PORTO
258,2675381,2014-05-05,41.16011703726715,-8.610991604509618,PORTO
259,2837052,2014-05-05,41.15769572105362,-8.606847201485188,PORTO
260,1307920,2014-05-06,41.145984680674616,-8.613984714805582,PORTO
261,2808694,2014-05-06,41.14208663057104,-8.616476786816868,PORTO
262,2822949,2014-05-06,41.155601073917225,-8.630206197988457,PORTO
263,2869292,2014-05-09,41.1426676110742,-8.612090721854633,PORTO
264,2675556,2014-05-11,41.14082326379357,-8.610348309881875,PORTO
265,1296278,2014-05-12,41.14503208863587,-8.615542336807527,PORTO
266,1564040,2014-05-12,41.14726830247676,-8.606548227890306,PORTO
267,2458862,2014-05-12,41.141502162355536,-8.613166071340956,PORTO
268,2700348,2014-05-19,41.14396292589296,-8.61314234330737,PORTO
269,2802670,2014-05-19,41.14784883656906,-8.613016489997653,PORTO
270,3029260,2014-05-19,41.145445409869595,-8.590951860791378,PORTO
271,2962368,2014-05-27,41.151878491826615,-8.618570405171706,PORTO
272,2389777,2014-05-29,41.14165430895515,-8.616939319914588,PORTO
273,2691782,2014-05-29,41.15186935439982,-8.603256874353937,PORTO
274,3092210,2014-05-29,41.162592013018866,-8.628511603882457,PORTO
275,2035372,2014-06-01,41.14980541317023,-8.675863029220912,PORTO
276,2766311,2014-06-02,41.1560162819747,-8.622844481667114,PORTO
277,3068627,2014-06-02,41.15619988887649,-8.606778981765423,PORTO
278,3035176,2014-06-07,41.14450110312515,-8.6106351558503,PORTO
279,1338982,2014-06-09,41.143672308106325,-8.614983241101422,PORTO
280,2148391,2014-06-09,41.17275937297994,-8.688019669843037,PORTO
281,2806663,2014-06-09,41.15158868330491,-8.613327781497638,PORTO
282,2986577,2014-06-09,41.14673354656606,-8.597663998009725,PORTO
283,3139165,2014-06-09,41.16519394498835,-8.62494094675348,PORTO
284,2344661,2014-06-10,41.16480126980153,-8.663753303463153,PORTO
285,3141397,2014-06-10,41.140301940381704,-8.617614132014866,PORTO
286,3165433,2014-06-10,41.14715967142092,-8.616531569841289,PORTO
287,1731242,2014-06-12,41.15074501741122,-8.593474009344263,PORTO
288,3202379,2014-06-15,41.142631867485385,-8.610445611422241,PORTO
289,2557576,2014-06-16,41.15630991420022,-8.624088084907356,PORTO
290,1296281,2014-06-18,41.145099959321726,-8.616820178424451,PORTO
291,1908576,2014-06-18,41.171684942056096,-8.659249053244812,PORTO
292,2766251,2014-06-19,41.156692758551294,-8.624541633443199,PORTO
293,3218367,2014-06-20,41.150959635923,-8.597055208774652,PORTO
294,3353652,2014-06-23,41.14946153233557,-8.605945732272643,PORTO
295,3150313,2014-06-24,41.14106814510057,-8.618026464069846,PORTO
296,640344,2014-06-25,41.14691930562285,-8.668084728874774,PORTO
297,3271606,2014-06-25,41.155215565904406,-8.60501260234507,PORTO
298,826872,2014-06-26,41.14263333005466,-8.614033820184465,PORTO
299,2921985,2014-06-27,41.13953907380485,-8.612193907392612,PORTO
300,3427461,2014-06-29,41.14991382505777,-8.60604732255646,PORTO
301,3292141,2014-07-03,41.15680914193656,-8.615666887786297,PORTO
302,3303864,2014-07-05,41.142226966715256,-8.60917801955845,PORTO
303,3059818,2014-07-07,41.16509977874825,-8.619623805545526,PORTO
304,1437251,2014-07-08,41.15633084514907,-8.607556244788126,PORTO
305,3332055,2014-07-09,41.14904955960087,-8.617460256420049,PORTO
306,1719942,2014-07-10,41.1554273153499,-8.58926334969817,PORTO
307,2678020,2014-07-10,41.14177374103579,-8.61787179572396,PORTO
308,3457521,2014-07-11,41.14586525566524,-8.603248870771385,PORTO
309,3528768,2014-07-11,41.164630393666,-8.624916128788009,PORTO
310,2417969,2014-07-13,41.146975258031055,-8.620141639539543,PORTO
311,3419103,2014-07-13,41.15673962121332,-8.620697792678632,PORTO
312,3316381,2014-07-14,41.15235791345076,-8.630755165291589,PORTO
313,3476384,2014-07-14,41.150740483166416,-8.613124934118185,PORTO
314,3384989,2014-07-15,41.1392448092705,-8.614131228277394,PORTO
315,3049916,2014-07-16,41.14777119712824,-8.616929451816631,PORTO
316,3414002,2014-07-18,41.15095874080225,-8.607271212434654,PORTO
317,3525955,2014-07-19,41.14465893953317,-8.61775783695947,PORTO
318,3548476,2014-07-19,41.149389599995324,-8.602657670527739,PORTO
319,3379427,2014-07-20,41.16487616978426,-8.598842811089428,PORTO
320,3555572,2014-07-20,41.143491687246936,-8.609446401232898,PORTO
321,1296253,2014-07-21,41.14432834121925,-8.617723212220174,PORTO
322,3150779,2014-07-22,41.14520901433735,-8.61044483786883,PORTO
323,3626015,2014-07-26,41.150502649216754,-8.598601821934327,PORTO
324,3372179,2014-07-27,41.14834797264521,-8.60929991481891,PORTO
325,3673828,2014-07-27,41.14664112797843,-8.60304808848649,PORTO
326,2912246,2014-07-28,41.16449605668264,-8.600182338349013,PORTO
327,3215881,2014-07-28,41.14910036726488,-8.616192224990074,PORTO
328,3653286,2014-07-28,41.15066457000217,-8.612684103663689,PORTO
329,2165897,2014-07-30,41.15812094453232,-8.622444381637024,PORTO
330,3536258,2014-07-30,41.14624184310317,-8.614305132390678,PORTO
331,3540755,2014-07-30,41.147833457192434,-8.603911219633911,PORTO
332,3653656,2014-07-30,41.14802105493829,-8.598009411374845,PORTO
333,3400156,2014-07-31,41.14982049376104,-8.613610477346816,PORTO
334,3498136,2014-07-31,41.14235620357457,-8.616759891370169,PORTO
335,880881,2014-08-04,41.15065526360272,-8.607750996353804,PORTO
336,3464992,2014-08-04,41.14234442745824,-8.612150924625553,PORTO
337,2821770,2014-08-05,41.14186818881225,-8.61578774913745,PORTO
338,1858304,2014-08-06,41.147417252712415,-8.619840304057853,PORTO
339,3687184,2014-08-06,41.14785058473458,-8.579698174368692,PORTO
340,3681924,2014-08-07,41.14720868314816,-8.593079485672598,PORTO
341,3099289,2014-08-08,41.15432185141921,-8.627052915226217,PORTO
342,3673910,2014-08-08,41.14988317990059,-8.595826781730883,PORTO
343,3739618,2014-08-08,41.15856492641074,-8.588272547559741,PORTO
344,3222945,2014-08-10,41.150291415294255,-8.619617371718139,PORTO
345,3310819,2014-08-10,41.14953778351647,-8.618674059868361,PORTO
346,3729694,2014-08-10,41.16287371684381,-8.620330757863856,PORTO
347,3730996,2014-08-10,41.16228806813136,-8.608598643664559,PORTO
348,3547240,2014-08-11,41.14907698866645,-8.658552718621996,PORTO
349,3756414,2014-08-11,41.15002467249464,-8.611828442946846,PORTO
350,3577506,2014-08-12,41.14659835380858,-8.602200949355304,PORTO
351,3723364,2014-08-13,41.159524130512146,-8.635044100861808,PORTO
352,3790726,2014-08-13,41.15188375178481,-8.60772880355201,PORTO
353,2888308,2014-08-14,41.156048148416616,-8.609285805671924,PORTO
354,3533490,2014-08-15,41.14805862144339,-8.603552683983034,PORTO
355,3542462,2014-08-15,41.18227409771046,-8.59627375971078,PORTO
356,3728270,2014-08-15,41.15008511201797,-8.675034165189835,PORTO
357,3786580,2014-08-15,41.15017872008172,-8.613901854352152,PORTO
358,1296270,2014-08-16,41.14549047793041,-8.616986727813313,PORTO
359,2160641,2014-08-18,41.17067063671794,-8.655804351245093,PORTO
360,3468335,2014-08-18,41.141608967615284,-8.615142816257782,PORTO
361,3694971,2014-08-20,41.150750481384634,-8.601620766326329,PORTO
362,122362,2014-08-21,41.17562716533268,-8.623231422788487,PORTO
363,3855420,2014-08-21,41.14386447587023,-8.61067444578579,PORTO
364,3609625,2014-08-22,41.14971622836672,-8.607588001437133,PORTO
365,3912267,2014-08-24,41.14378457083032,-8.614139239075477,PORTO
366,23684590,2014-08-24,41.14661343194514,-8.62308974185458,PORTO
367,3331887,2014-08-25,41.15023925295075,-8.618649226492654,PORTO
368,3660051,2014-08-25,41.14659274579692,-8.617796737947355,PORTO
369,3816200,2014-08-25,41.17680608698881,-8.593566958558352,PORTO
370,3852493,2014-08-25,41.14564363423985,-8.598346534660077,PORTO
371,3915339,2014-08-28,41.14280201316939,-8.609511557960728,PORTO
372,3912953,2014-08-31,41.142984781877225,-8.609749647366815,PORTO
373,3841597,2014-09-04,41.148290138946976,-8.599661761732731,PORTO
374,1473897,2014-09-05,41.145855206624134,-8.608612415622098,PORTO
375,3907554,2014-09-05,41.16169304376471,-8.591622840562035,PORTO
376,2558177,2014-09-06,41.141508991079604,-8.610308056677699,PORTO
377,3430497,2014-09-08,41.14906817246522,-8.614526622072043,PORTO
378,3754696,2014-09-08,41.141262528993416,-8.611931750277254,PORTO
379,3602021,2014-09-09,41.15222655266575,-8.601918287140517,PORTO
380,3936940,2014-09-12,41.150736437450206,-8.615424334238465,PORTO
381,3699970,2014-09-13,41.15878250201685,-8.61364219440879,PORTO
382,4037558,2014-09-13,41.14405478962151,-8.614169585433034,PORTO
383,3902889,2014-09-14,41.145411114018174,-8.598577614413035,PORTO
384,3990147,2014-09-14,41.16201302453912,-8.632626964055541,PORTO
385,1296230,2014-09-15,41.14427458138729,-8.616108243354336,PORTO
386,3866127,2014-09-16,41.14847567615042,-8.611414252333978,PORTO
387,4006184,2014-09-16,41.148861353269965,-8.625143730100483,PORTO
388,2961935,2014-09-17,41.15132030220976,-8.607431534996426,PORTO
389,3973810,2014-09-17,41.152522767667364,-8.599819264790796,PORTO
390,3902134,2014-09-18,41.15238333759957,-8.609886348338634,PORTO
391,4085027,2014-09-18,41.149087612358535,-8.604263814549569,PORTO
392,4102318,2014-09-20,41.15151751309053,-8.602147759779365,PORTO
393,3959174,2014-09-24,41.16004075600224,-8.654167202897643,PORTO
394,4118796,2014-09-27,41.145704377388576,-8.619593505415788,PORTO
395,4127798,2014-09-28,41.14913260340344,-8.605178719047997,PORTO
396,4180180,2014-09-28,41.150225663795005,-8.604573317581151,PORTO
397,3770582,2014-09-29,41.15878776787493,-8.651282939180321,PORTO
398,4179979,2014-09-30,41.148184240522276,-8.602744081603829,PORTO
399,4178954,2014-10-02,41.14979502233784,-8.6045227811125,PORTO
400,4202471,2014-10-02,41.14892160843668,-8.604958970201674,PORTO
