,Unnamed: 0,REGISTO,listing_url,first_review,LATITUDE,LONGITUDE
122,3206,6787.0,https://www.airbnb.com/rooms/2440339,2014-01-04,41.14593729999999,-8.602497099999999
123,138,17262.0,https://www.airbnb.com/rooms/2560393,2014-06-04,41.142072999999996,-8.618901900000001
124,194,19579.0,https://www.airbnb.com/rooms/2440250,2014-07-04,41.164945200000005,-8.634540800000002
125,5028,9594.0,https://www.airbnb.com/rooms/982730,2014-08-04,41.1486533,-8.6040947
126,2618,600.0,https://www.airbnb.com/rooms/681307,2014-09-04,41.143454799999994,-8.6168679
127,1310,45176.0,https://www.airbnb.com/rooms/2330171,2014-04-13,41.1443784,-8.6127041
128,2318,5636.0,https://www.airbnb.com/rooms/2488617,2014-04-14,41.1549633,-8.6046089
129,2299,5622.0,https://www.airbnb.com/rooms/2492899,2014-04-14,41.1470782,-8.616636199999999
130,2909,63919.0,https://www.airbnb.com/rooms/2593696,2014-04-17,41.1457622,-8.612910000000001
131,3360,7032.0,https://www.airbnb.com/rooms/1036027,2014-04-17,41.161541299999996,-8.6011833
132,2082,5481.0,https://www.airbnb.com/rooms/2590908,2014-04-17,41.142408,-8.6151724
133,425,27018.0,https://www.airbnb.com/rooms/1923674,2014-04-17,41.141445700000006,-8.6076032
134,4296,83553.0,https://www.airbnb.com/rooms/2428363,2014-04-19,41.1436836,-8.618035800000001
135,2279,5595.0,https://www.airbnb.com/rooms/2641067,2014-04-20,41.1470782,-8.616636199999999
136,156,18339.0,https://www.airbnb.com/rooms/2783196,2014-04-20,41.158596700000004,-8.601254199999998
137,4522,86479.0,https://www.airbnb.com/rooms/2659893,2014-04-21,41.145113,-8.611916
138,4553,87137.0,https://www.airbnb.com/rooms/2599587,2014-04-21,,
139,1330,45553.0,https://www.airbnb.com/rooms/1263840,2014-04-21,41.1606083,-8.624775099999999
140,30,12279.0,https://www.airbnb.com/rooms/2747558,2014-04-21,41.1570089,-8.6076323
141,29,12278.0,https://www.airbnb.com/rooms/2828877,2014-04-27,41.1570089,-8.6076323
142,1515,48504.0,https://www.airbnb.com/rooms/2724178,2014-04-28,41.1491936,-8.606582300000001
143,3438,71550.0,https://www.airbnb.com/rooms/1334834,2014-04-28,41.1415435,-8.6182604
144,1510,48396.0,https://www.airbnb.com/rooms/2187610,2014-03-05,41.1422765,-8.615165300000001
145,820,361130.0,https://www.airbnb.com/rooms/1699704,2014-04-05,,
146,3671,75060.0,https://www.airbnb.com/rooms/2921506,2014-04-05,41.161081200000005,-8.600291499999999
147,31,12283.0,https://www.airbnb.com/rooms/2837052,2014-05-05,41.1570089,-8.6076323
148,1158,42945.0,https://www.airbnb.com/rooms/2652502,2014-05-05,41.1557513,-8.6052225
149,981,38716.0,https://www.airbnb.com/rooms/2808694,2014-06-05,41.1411039,-8.6175405
150,1370,45863.0,https://www.airbnb.com/rooms/2869292,2014-09-05,41.1433435,-8.611482400000002
151,2670,6056.0,https://www.airbnb.com/rooms/2675556,2014-11-05,41.141768299999995,-8.6111248
152,1584,49368.0,https://www.airbnb.com/rooms/3029260,2014-05-19,41.14676179999999,-8.5908635
153,327,23717.0,https://www.airbnb.com/rooms/2962368,2014-05-27,41.15088239999999,-8.6202912
154,2862,6330.0,https://www.airbnb.com/rooms/2035372,2014-01-06,41.151114,-8.6770535
155,5062,9667.0,https://www.airbnb.com/rooms/2766311,2014-02-06,41.155771200000004,-8.6238844
156,28,12275.0,https://www.airbnb.com/rooms/3068627,2014-02-06,41.145859,-8.597556599999999
157,4463,85659.0,https://www.airbnb.com/rooms/3139165,2014-09-06,41.1658963,-8.6242528
158,3328,6999.0,https://www.airbnb.com/rooms/1338982,2014-09-06,41.1432313,-8.6145272
159,3121,6654.0,https://www.airbnb.com/rooms/3141397,2014-10-06,41.1422602,-8.616173
160,1858,52599.0,https://www.airbnb.com/rooms/3165433,2014-10-06,41.1467299,-8.6173133
161,4284,83417.0,https://www.airbnb.com/rooms/3202379,2014-06-15,41.141748,-8.611178
162,3005,64990.0,https://www.airbnb.com/rooms/2557576,2014-06-16,41.156762799999996,-8.622373699999999
163,54,12680.0,https://www.airbnb.com/rooms/2766251,2014-06-19,41.155771200000004,-8.6238844
164,3042,6557.0,https://www.airbnb.com/rooms/3218367,2014-06-20,41.1519775,-8.5974165
165,330,24056.0,https://www.airbnb.com/rooms/3353652,2014-06-23,41.1451419,-8.6154015
166,75,14569.0,https://www.airbnb.com/rooms/3150313,2014-06-24,41.1416027,-8.618329600000001
167,193,19507.0,https://www.airbnb.com/rooms/3271606,2014-06-25,41.15410120000001,-8.604555300000001
168,1511,48398.0,https://www.airbnb.com/rooms/826872,2014-06-26,41.14137720000001,-8.6156725
169,1853,5253.0,https://www.airbnb.com/rooms/3427461,2014-06-29,41.1502805,-8.6069558
170,137,17261.0,https://www.airbnb.com/rooms/3292141,2014-03-07,41.155945200000005,-8.6165613
171,1336,45615.0,https://www.airbnb.com/rooms/3303864,2014-05-07,41.1429413,-8.609694500000002
172,670,32785.0,https://www.airbnb.com/rooms/3059818,2014-07-07,41.153285499999996,-8.60723
173,4464,85662.0,https://www.airbnb.com/rooms/3528768,2014-11-07,41.1658963,-8.6242528
174,880,37496.0,https://www.airbnb.com/rooms/3457521,2014-11-07,,
175,961,38483.0,https://www.airbnb.com/rooms/2417969,2014-07-13,41.1479737,-8.6199799
176,2694,6071.0,https://www.airbnb.com/rooms/3419103,2014-07-13,41.155823600000005,-8.6212015
177,2449,57945.0,https://www.airbnb.com/rooms/3316381,2014-07-14,41.1517263,-8.6298515
178,3637,74530.0,https://www.airbnb.com/rooms/3476384,2014-07-14,41.1579438,-8.6291053
179,2293,5616.0,https://www.airbnb.com/rooms/3049916,2014-07-16,41.1470782,-8.616636199999999
180,2554,5925.0,https://www.airbnb.com/rooms/3414002,2014-07-18,41.1502805,-8.6069558
181,2463,5834.0,https://www.airbnb.com/rooms/3525955,2014-07-19,41.1435796,-8.618002699999998
182,2248,5545.0,https://www.airbnb.com/rooms/3548476,2014-07-19,41.148396500000004,-8.602869199999999
183,71,1419.0,https://www.airbnb.com/rooms/3379427,2014-07-20,41.163681700000005,-8.5994368
184,796,35627.0,https://www.airbnb.com/rooms/3555572,2014-07-20,41.142935200000004,-8.6101342
185,74,14543.0,https://www.airbnb.com/rooms/3150779,2014-07-22,41.1447689,-8.6112352
186,1247,44235.0,https://www.airbnb.com/rooms/3372179,2014-07-27,41.146196200000006,-8.609637800000002
187,3130,66584.0,https://www.airbnb.com/rooms/3673828,2014-07-27,,
188,2887,6361.0,https://www.airbnb.com/rooms/3653286,2014-07-28,41.1496394,-8.6121406
189,23,11940.0,https://www.airbnb.com/rooms/3215881,2014-07-28,41.149862899999995,-8.6153852
190,2348,5693.0,https://www.airbnb.com/rooms/3653656,2014-07-30,41.1472536,-8.597039599999999
191,1857,52570.0,https://www.airbnb.com/rooms/3400156,2014-07-31,41.1499572,-8.613181800000001
192,1430,46866.0,https://www.airbnb.com/rooms/880881,2014-04-08,41.1504015,-8.6086773
193,2525,5889.0,https://www.airbnb.com/rooms/3464992,2014-04-08,41.141245899999994,-8.6117905
194,2657,6042.0,https://www.airbnb.com/rooms/1858304,2014-06-08,41.1468966,-8.620447500000001
195,1,100252.0,https://www.airbnb.com/rooms/3681924,2014-07-08,,
196,3229,68026.0,https://www.airbnb.com/rooms/3673910,2014-08-08,41.150720799999995,-8.593533
197,2535,5906.0,https://www.airbnb.com/rooms/3222945,2014-10-08,41.148481700000005,-8.6207079
198,3058,65778.0,https://www.airbnb.com/rooms/3730996,2014-10-08,41.1626876,-8.6089161
199,230,20655.0,https://www.airbnb.com/rooms/3547240,2014-11-08,41.14828120000001,-8.6575734
200,3369,7045.0,https://www.airbnb.com/rooms/3577506,2014-12-08,41.1474665,-8.6010849
201,2,10052.0,https://www.airbnb.com/rooms/3790726,2014-08-13,41.1527581,-8.6080347
202,298,23069.0,https://www.airbnb.com/rooms/3786580,2014-08-15,41.1497378,-8.612992199999999
203,1824,5200.0,https://www.airbnb.com/rooms/3468335,2014-08-18,41.140457,-8.614857
204,441,27671.0,https://www.airbnb.com/rooms/2160641,2014-08-18,41.1715967,-8.6564908
205,741,34439.0,https://www.airbnb.com/rooms/3694971,2014-08-20,41.1520826,-8.602394300000002
206,289,22943.0,https://www.airbnb.com/rooms/3855420,2014-08-21,41.1433176,-8.609641
207,134,17076.0,https://www.airbnb.com/rooms/122362,2014-08-21,41.1769756,-8.6275017
208,2588,5972.0,https://www.airbnb.com/rooms/23684590,2014-08-24,41.14774,-8.6220799
209,2323,5648.0,https://www.airbnb.com/rooms/3660051,2014-08-25,41.1470782,-8.616636199999999
210,86,15136.0,https://www.airbnb.com/rooms/3915339,2014-08-28,41.1433268,-8.6098526
211,85,15133.0,https://www.airbnb.com/rooms/3912953,2014-08-31,41.1433026,-8.609858000000001
212,2999,6484.0,https://www.airbnb.com/rooms/3841597,2014-04-09,41.149371200000004,-8.5984739
213,3307,69835.0,https://www.airbnb.com/rooms/3907554,2014-05-09,41.16111110000001,-8.5902476
214,2685,6067.0,https://www.airbnb.com/rooms/2558177,2014-06-09,41.141748,-8.611178
215,56,13115.0,https://www.airbnb.com/rooms/3430497,2014-08-09,41.149695799999996,-8.615852199999999
216,1983,53757.0,https://www.airbnb.com/rooms/3936940,2014-12-09,41.1496999,-8.615869199999999
217,2838,6294.0,https://www.airbnb.com/rooms/3699970,2014-09-13,41.1582799,-8.6122671
218,846,3665.0,https://www.airbnb.com/rooms/4037558,2014-09-13,41.142714700000006,-8.6143476
219,1433,46913.0,https://www.airbnb.com/rooms/3902889,2014-09-14,41.1457693,-8.600028199999999
220,1800,51544.0,https://www.airbnb.com/rooms/2961935,2014-09-17,41.1502805,-8.6069558
221,8,10864.0,https://www.airbnb.com/rooms/3902134,2014-09-18,41.152119299999995,-8.6102065
222,102,1584.0,https://www.airbnb.com/rooms/4180180,2014-09-28,41.149299799999994,-8.6039235
223,1373,45922.0,https://www.airbnb.com/rooms/3770582,2014-09-29,41.1582432,-8.650615199999999
224,405,26464.0,https://www.airbnb.com/rooms/4083992,2014-07-10,41.1516439,-8.6050147
225,151,17880.0,https://www.airbnb.com/rooms/4231168,2014-10-13,41.1527581,-8.6080347
226,91,15533.0,https://www.airbnb.com/rooms/4233521,2014-10-13,41.1483256,-8.6121784
227,460,28217.0,https://www.airbnb.com/rooms/4043481,2014-10-14,41.1578501,-8.5944001
228,2233,55278.0,https://www.airbnb.com/rooms/4286886,2014-10-23,,
229,206,20267.0,https://www.airbnb.com/rooms/4348561,2014-10-25,41.145660799999995,-8.612141900000001
230,2791,62039.0,https://www.airbnb.com/rooms/599563,2014-10-28,41.1482238,-8.6151744
231,3101,6641.0,https://www.airbnb.com/rooms/3257481,2014-10-28,41.1615184,-8.6026045
232,1516,48505.0,https://www.airbnb.com/rooms/4434084,2014-03-11,41.157131,-8.602122999999999
233,2682,60611.0,https://www.airbnb.com/rooms/4291723,2014-11-24,41.1466066,-8.6033518
234,4168,8172.0,https://www.airbnb.com/rooms/4664886,2014-08-12,41.1467088,-8.6204493
235,208,20333.0,https://www.airbnb.com/rooms/4278355,2014-08-12,41.148359899999996,-8.6673157
236,790,35500.0,https://www.airbnb.com/rooms/4355114,2014-08-12,41.141445700000006,-8.6076032
237,47,12475.0,https://www.airbnb.com/rooms/4742283,2014-09-12,41.1493221,-8.6129939
238,402,26404.0,https://www.airbnb.com/rooms/4913183,2014-12-29,41.1433268,-8.6098526
239,1935,5327.0,https://www.airbnb.com/rooms/4807745,2014-12-30,41.1522793,-8.6163362
240,843,3658.0,https://www.airbnb.com/rooms/4835609,2014-12-31,41.1433026,-8.609858000000001
241,282,22464.0,https://www.airbnb.com/rooms/4682824,2015-02-01,41.152696999999996,-8.608371
242,2324,5651.0,https://www.airbnb.com/rooms/4722622,2015-02-01,41.149724799999994,-8.6121416
243,1036,39893.0,https://www.airbnb.com/rooms/4330965,2015-02-01,41.1401437,-8.616064199999999
244,3560,7330.0,https://www.airbnb.com/rooms/1832526,2015-03-01,41.1435694,-8.6174674
245,2577,59598.0,https://www.airbnb.com/rooms/4398685,2015-03-01,,
246,1838,5227.0,https://www.airbnb.com/rooms/4606080,2015-04-01,41.1522793,-8.6163362
247,1095,4115.0,https://www.airbnb.com/rooms/4801285,2015-05-01,41.1547679,-8.609148800000002
248,216,20524.0,https://www.airbnb.com/rooms/4658937,2015-11-01,41.1512994,-8.611895599999999
249,182,19218.0,https://www.airbnb.com/rooms/4549036,2015-01-16,41.1454349,-8.6128851
250,215,20523.0,https://www.airbnb.com/rooms/4664676,2015-01-19,41.1512994,-8.611895599999999
251,57,13182.0,https://www.airbnb.com/rooms/4939993,2015-01-19,,
252,404,26435.0,https://www.airbnb.com/rooms/4800002,2015-01-26,41.1462646,-8.612245399999999
253,4472,85729.0,https://www.airbnb.com/rooms/4186200,2015-01-27,41.146767700000005,-8.6018679
254,725,342.0,https://www.airbnb.com/rooms/4793404,2015-05-02,41.1463186,-8.612137599999999
255,810,35755.0,https://www.airbnb.com/rooms/2923070,2015-09-02,41.1423334,-8.6151691
256,1252,44416.0,https://www.airbnb.com/rooms/5121600,2015-10-02,,
257,3129,66582.0,https://www.airbnb.com/rooms/5266672,2015-02-14,41.146358299999996,-8.6030269
258,2966,64646.0,https://www.airbnb.com/rooms/5049948,2015-02-15,41.1483446,-8.6254315
259,14,11093.0,https://www.airbnb.com/rooms/5112063,2015-02-18,41.1444112,-8.6122789
260,16,11095.0,https://www.airbnb.com/rooms/5113224,2015-02-18,41.1444112,-8.6122789
261,15,11094.0,https://www.airbnb.com/rooms/5112992,2015-02-20,41.1444112,-8.6122789
262,5,10484.0,https://www.airbnb.com/rooms/5312175,2015-02-28,41.144287799999994,-8.6082294
263,174,19111.0,https://www.airbnb.com/rooms/1858460,2015-01-03,41.149724799999994,-8.6121416
264,1512,48400.0,https://www.airbnb.com/rooms/4716747,2015-01-03,41.14137720000001,-8.6156725
265,11,11090.0,https://www.airbnb.com/rooms/5091142,2015-02-03,41.1444112,-8.6122789
266,1930,5323.0,https://www.airbnb.com/rooms/4999976,2015-02-03,41.149033,-8.6162377
267,1240,44073.0,https://www.airbnb.com/rooms/5283892,2015-03-03,41.149299799999994,-8.6039235
268,4676,8976.0,https://www.airbnb.com/rooms/5495303,2015-06-03,41.1547679,-8.609148800000002
269,2106,5518.0,https://www.airbnb.com/rooms/5000362,2015-07-03,41.149033,-8.6162377
270,1586,49376.0,https://www.airbnb.com/rooms/5401443,2015-08-03,41.14676179999999,-8.5908635
271,45,12465.0,https://www.airbnb.com/rooms/5477997,2015-08-03,41.1493221,-8.6129939
272,4028,7979.0,https://www.airbnb.com/rooms/5291799,2015-10-03,41.1431794,-8.6126395
273,1765,50930.0,https://www.airbnb.com/rooms/4888144,2015-11-03,41.145388,-8.6119734
274,4485,85938.0,https://www.airbnb.com/rooms/5405099,2015-03-13,41.1476092,-8.600242999999999
275,2366,5712.0,https://www.airbnb.com/rooms/5296960,2015-03-15,41.1513817,-8.6144569
276,2832,62786.0,https://www.airbnb.com/rooms/5481092,2015-03-19,,
277,4384,8458.0,https://www.airbnb.com/rooms/4862493,2015-03-20,41.1461127,-8.620470800000001
278,4198,82216.0,https://www.airbnb.com/rooms/5112439,2015-03-22,41.1444969,-8.618083500000001
279,126,16828.0,https://www.airbnb.com/rooms/4896514,2015-03-22,41.1460935,-8.6087439
280,2047,54424.0,https://www.airbnb.com/rooms/5636308,2015-03-23,41.144887,-8.6114295
281,12,11092.0,https://www.airbnb.com/rooms/5112631,2015-03-23,41.1444112,-8.6122789
282,9,10994.0,https://www.airbnb.com/rooms/5473921,2015-03-23,41.1486388,-8.6142551
283,3930,7832.0,https://www.airbnb.com/rooms/5419410,2015-03-24,41.16702,-8.600207600000001
284,4451,85444.0,https://www.airbnb.com/rooms/4494176,2015-03-24,41.1444919,-8.6148224
